title,genres,rating,rating counts
"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,3.68,692
Repo Man (1984),Comedy|Sci-Fi,3.68,751
Poltergeist (1982),Horror|Thriller,3.68,795
"League of Their Own, A (1992)",Comedy|Drama,3.68,1099
Indiana Jones and the Temple of Doom (1984),Action|Adventure,3.68,1127
Thelma & Louise (1991),Action|Drama,3.68,1417
"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,3.68,1715
Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,3.68,1799
Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,3.68,1996
"New Age, The (1994)",Drama,3.69,13
"Niagara, Niagara (1997)",Drama,3.69,13
Artemisia (1997),Drama,3.69,32
Crossfire (1947),Crime|Film-Noir,3.69,35
This Is My Father (1998),Drama|Romance,3.69,36
"Red Firecracker, Green Firecracker (1994)",Drama,3.69,48
"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,3.69,81
"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,3.69,196
"Buddy Holly Story, The (1978)",Drama,3.69,199
Magnum Force (1973),Western,3.69,210
Oliver! (1968),Musical,3.69,213
"Outsiders, The (1983)",Drama,3.69,256
Little Voice (1998),Comedy,3.69,330
Carlito's Way (1993),Crime|Drama,3.69,369
"Mariachi, El (1992)",Action|Thriller,3.69,483
Dumbo (1941),Animation|Children's|Musical,3.69,568
"Opposite of Sex, The (1998)",Comedy|Drama,3.69,608
Dazed and Confused (1993),Comedy,3.69,643
Jackie Brown (1997),Crime|Drama,3.69,724
Enemy of the State (1998),Action|Thriller,3.69,988
Time Bandits (1981),Adventure|Fantasy|Sci-Fi,3.69,1010
Top Gun (1986),Action|Romance,3.69,1010
Romancing the Stone (1984),Action|Adventure|Comedy|Romance,3.69,1345
Different for Girls (1996),Comedy,3.7,10
"Colonel Chabert, Le (1994)",Drama|Romance|War,3.7,20
Hell in the Pacific (1968),Drama|War,3.7,33
Once Upon a Time... When We Were Colored (1995),Drama,3.7,33
"Life and Times of Hank Greenberg, The (1998)",Documentary,3.7,54
Sabotage (1936),Thriller,3.7,54
Mother Night (1996),Drama,3.7,69
"Mark of Zorro, The (1940)",Adventure,3.7,105
Gypsy (1962),Musical,3.7,122
"Daytrippers, The (1996)",Mystery,3.7,124
"Candidate, The (1972)",Drama,3.7,154
Tora! Tora! Tora! (1970),War,3.7,194
McCabe & Mrs. Miller (1971),Drama|Western,3.7,208
"Tao of Steve, The (2000)",Comedy,3.7,208
Places in the Heart (1984),Drama,3.7,213
Radio Days (1987),Comedy|Drama,3.7,285
Sweet and Lowdown (1999),Comedy|Drama,3.7,288
Old Yeller (1957),Children's|Drama,3.7,301
Topsy-Turvy (1999),Drama,3.7,304
"Goodbye Girl, The (1977)",Comedy|Romance,3.7,322
"Dead Zone, The (1983)",Horror|Thriller,3.7,363
"Ideal Husband, An (1999)",Comedy,3.7,390
Yellow Submarine (1968),Animation|Musical,3.7,399
Bullets Over Broadway (1994),Comedy,3.7,455
Alice in Wonderland (1951),Animation|Children's|Musical,3.7,525
Mr. Holland's Opus (1995),Drama,3.7,541
"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,3.7,575
Ed Wood (1994),Comedy|Drama,3.7,927
Pleasantville (1998),Comedy,3.7,1158
Joe the King (1999),Crime|Drama,3.71,17
I Married A Strange Person (1997),Animation,3.71,21
"Monster, The (Il Mostro) (1994)",Comedy,3.71,35
Go West (1925),Comedy,3.71,42
My Favorite Season (1993),Drama,3.71,42
Bound for Glory (1976),Drama,3.71,48
"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy,3.71,66
"Soldier's Daughter Never Cries, A (1998)",Drama,3.71,70
Irma la Douce (1963),Comedy,3.71,93
Near Dark (1987),Comedy|Horror,3.71,148
Titus (1999),Drama,3.71,163
...And Justice for All (1979),Drama|Thriller,3.71,199
Swimming with Sharks (1995),Comedy|Drama,3.71,209
Thunderball (1965),Action,3.71,404
Ever After: A Cinderella Story (1998),Drama|Romance,3.71,416
Real Genius (1985),Comedy,3.71,442
Halloween (1978),Horror,3.71,506
Sleeping Beauty (1959),Animation|Children's|Musical,3.71,511
Scent of a Woman (1992),Drama,3.71,555
Sixteen Candles (1984),Comedy,3.71,719
L.A. Story (1991),Comedy|Romance,3.71,825
Dogma (1999),Comedy,3.71,989
Gattaca (1997),Drama|Sci-Fi|Thriller,3.71,1077
Planet of the Apes (1968),Action|Sci-Fi,3.71,1162
Austin Powers: International Man of Mystery (1997),Comedy,3.71,1205
Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,3.71,1310
American Pie (1999),Comedy,3.71,1389
Purple Noon (1960),Crime|Thriller,3.72,25
American Dream (1990),Documentary,3.72,36
My Family (1995),Drama,3.72,46
Mrs. Dalloway (1997),Romance,3.72,58
"Dorado, El (1967)",Western,3.72,68
"Good Earth, The (1937)",Drama,3.72,72
"Phantom of the Opera, The (1943)",Drama|Thriller,3.72,112
Saving Grace (2000),Comedy,3.72,186
Coming Home (1978),Drama|War,3.72,195
What Ever Happened to Baby Jane? (1962),Drama|Thriller,3.72,223
Nineteen Eighty-Four (1984),Drama|Sci-Fi,3.72,278
Manhattan Murder Mystery (1993),Comedy|Mystery,3.72,335
Amistad (1997),Drama,3.72,351
Crimson Tide (1995),Drama|Thriller|War,3.72,760
"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,3.72,996
"Rock, The (1996)",Action|Adventure|Thriller,3.72,1340
Hard Core Logo (1996),Comedy,3.73,11
"Brother, Can You Spare a Dime? (1975)",Documentary,3.73,15
T-Men (1947),Film-Noir,3.73,15
Contempt (Le Mépris) (1963),Drama,3.73,26
Autumn Sonata (Höstsonaten ) (1978),Drama,3.73,30
"Perfect Candidate, A (1996)",Documentary,3.73,33
They Might Be Giants (1971),Comedy|Romance,3.73,45
My Son the Fanatic (1998),Comedy|Drama|Romance,3.73,48
Last Night (1998),Thriller,3.73,51
Going My Way (1944),Comedy,3.73,63
Belle de jour (1967),Drama,3.73,168
Kundun (1997),Drama,3.73,176
Beautiful Girls (1996),Drama,3.73,182
Hamlet (1990),Drama,3.73,269
"Madness of King George, The (1994)",Drama,3.73,383
Bob Roberts (1992),Comedy,3.73,415
"Apostle, The (1997)",Drama,3.73,471
Howards End (1992),Drama,3.73,480
"Gods Must Be Crazy, The (1980)",Comedy,3.73,695
Clear and Present Danger (1994),Action|Adventure|Thriller,3.73,1059
"Good Morning, Vietnam (1987)",Comedy|Drama|War,3.73,1082
Sneakers (1992),Crime|Drama|Sci-Fi,3.73,1091
"Crying Game, The (1992)",Drama|Romance|War,3.73,1229
"Education of Little Tree, The (1997)",Drama,3.74,23
When Night Is Falling (1995),Drama|Romance,3.74,27
Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,3.74,31
Flirt (1995),Drama,3.74,38
Cross of Iron (1977),War,3.74,43
Of Human Bondage (1934),Drama,3.74,58
King of the Hill (1993),Drama,3.74,74
Mephisto (1981),Drama|War,3.74,81
"Long Walk Home, The (1990)",Drama,3.74,85
"Pope of Greenwich Village, The (1984)",Action,3.74,95
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,3.74,97
Pork Chop Hill (1959),War,3.74,107
"Soldier's Story, A (1984)",Drama,3.74,164
Citizen Ruth (1996),Comedy|Drama,3.74,219
True Grit (1969),Adventure|Western,3.74,320
Robin Hood (1973),Animation|Children's,3.74,343
"Great Muppet Caper, The (1981)",Children's|Comedy,3.74,358
On Golden Pond (1981),Drama,3.74,405
Mulan (1998),Animation|Children's,3.74,490
"Jerk, The (1979)",Comedy,3.74,573
Bambi (1942),Animation|Children's,3.74,589
"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,3.74,1097
Four Weddings and a Funeral (1994),Comedy|Romance,3.74,1233
Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,3.74,2538
Ashes of Time (1994),Drama,3.75,4
"Battle of the Sexes, The (1959)",Comedy,3.75,4
Brother Minister: The Assassination of Malcolm X (1994),Documentary,3.75,4
Small Wonders (1996),Documentary,3.75,4
"Saltmen of Tibet, The (1997)",Documentary,3.75,8
Roadside Prophets (1992),Comedy|Drama,3.75,12
Algiers (1938),Drama|Romance,3.75,16
"Line King: Al Hirschfeld, The (1996)",Documentary,3.75,16
"Hate (Haine, La) (1995)",Drama,3.75,44
Love in the Afternoon (1957),Comedy|Romance,3.75,44
Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,3.75,61
Twin Falls Idaho (1999),Drama,3.75,95
Safe (1995),Thriller,3.75,100
Captain Horatio Hornblower (1951),Action|Adventure|War,3.75,105
"Bad Seed, The (1956)",Drama|Thriller,3.75,127
Giant (1956),Drama,3.75,130
Jesus' Son (1999),Drama,3.75,148
"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,3.75,186
Night on Earth (1991),Comedy|Drama,3.75,194
"Invisible Man, The (1933)",Horror|Sci-Fi,3.75,232
Hang 'em High (1967),Western,3.75,241
Zero Effect (1998),Comedy|Thriller,3.75,301
Keeping the Faith (2000),Comedy|Romance,3.75,489
Pinocchio (1940),Animation|Children's,3.75,498
"American Werewolf in London, An (1981)",Horror,3.75,549
"Simple Plan, A (1998)",Crime|Thriller,3.75,745
Broadcast News (1987),Comedy|Drama|Romance,3.75,789
Patriot Games (1992),Action|Thriller,3.75,1052
"Patriot, The (2000)",Action|Drama|War,3.75,1240
Rain (1932),Drama,3.76,17
Beyond Silence (1996),Drama,3.76,21
Freedom for Us (À nous la liberté ) (1931),Comedy,3.76,21
Nico Icon (1995),Documentary,3.76,34
"Official Story, The (La Historia Oficial) (1985)",Drama,3.76,38
I Went Down (1997),Action|Comedy|Crime,3.76,41
"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance,3.76,70
Trick (1999),Romance,3.76,85
"Man with the Golden Arm, The (1955)",Drama,3.76,90
Things Change (1988),Comedy,3.76,94
For Whom the Bell Tolls (1943),Adventure|War,3.76,98
Splendor in the Grass (1961),Drama,3.76,108
"Wolf Man, The (1941)",Horror,3.76,134
"Taming of the Shrew, The (1967)",Comedy,3.76,139
Smoke (1995),Drama,3.76,213
Cold Comfort Farm (1995),Comedy,3.76,217
"Wings of the Dove, The (1997)",Drama|Romance|Thriller,3.76,218
"Misérables, Les (1998)",Drama,3.76,259
Immortal Beloved (1994),Drama|Romance,3.76,261
Stand and Deliver (1987),Drama,3.76,327
Cinderella (1950),Animation|Children's|Musical,3.76,577
"River Runs Through It, A (1992)",Drama,3.76,623
Blue Velvet (1986),Drama|Mystery,3.76,654
Quiz Show (1994),Drama,3.76,705
JFK (1991),Drama|Mystery,3.76,756
Frequency (2000),Drama|Thriller,3.76,821
Sleepless in Seattle (1993),Comedy|Romance,3.76,986
"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,3.76,1035
"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,3.76,1269
Jerry Maguire (1996),Drama|Romance,3.76,1353
Jurassic Park (1993),Action|Adventure|Sci-Fi,3.76,2672
"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary,3.77,13
Character (Karakter) (1997),Drama,3.77,44
Not One Less (Yi ge dou bu neng shao) (1999),Drama,3.77,52
East-West (Est-ouest) (1999),Drama|Romance,3.77,103
"Bell, Book and Candle (1958)",Comedy|Romance,3.77,227
Help! (1965),Comedy|Musical,3.77,291
Pale Rider (1985),Western,3.77,312
"Secret Garden, The (1993)",Children's|Drama,3.77,338
Easy Rider (1969),Adventure|Drama,3.77,485
Parenthood (1989),Comedy|Drama,3.77,811
Boogie Nights (1997),Drama,3.77,1128
Contact (1997),Drama|Sci-Fi,3.77,1382
Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,3.77,1728
Among Giants (1998),Drama|Romance,3.78,9
Bandits (1997),Drama,3.78,9
"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,3.78,9
Kim (1950),Children's|Drama,3.78,9
"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,3.78,18
"Damsel in Distress, A (1937)",Comedy|Musical|Romance,3.78,23
Blow-Out (La Grande Bouffe) (1973),Drama,3.78,50
Foreign Correspondent (1940),Thriller,3.78,93
"Old Man and the Sea, The (1958)",Adventure|Drama,3.78,131
Indochine (1992),Drama|Romance,3.78,160
In the Company of Men (1997),Drama,3.78,307
"Return of the Pink Panther, The (1974)",Comedy,3.78,385
"Contender, The (2000)",Drama|Thriller,3.78,388
Awakenings (1990),Drama,3.78,680
Chasing Amy (1997),Drama|Romance,3.78,966
My Cousin Vinny (1992),Comedy,3.78,1086
Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,3.79,14
Following (1998),Drama,3.79,29
"Man from Laramie, The (1955)",Western,3.79,33
"Big Carnival, The (1951)",Drama,3.79,39
Bandit Queen (1994),Drama,3.79,43
Amateur (1994),Crime|Drama|Thriller,3.79,47
"Kid, The (1921)",Action,3.79,62
Prick Up Your Ears (1987),Drama,3.79,77
Grand Hotel (1932),Drama,3.79,84
Lost Horizon (1937),Drama,3.79,97
"Paris, Texas (1984)",Drama,3.79,121
"Trip to Bountiful, The (1985)",Drama,3.79,140
"Endless Summer, The (1966)",Documentary,3.79,149
Meet Me in St. Louis (1944),Musical,3.79,189
To Sir with Love (1967),Drama,3.79,203
Jeremiah Johnson (1972),Western,3.79,222
Guys and Dolls (1955),Musical,3.79,260
Sliding Doors (1998),Drama|Romance,3.79,464
Pi (1998),Sci-Fi|Thriller,3.79,613
Casino (1995),Drama|Thriller,3.79,682
"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,3.79,741
"Grifters, The (1990)",Crime|Drama|Film-Noir,3.79,885
Moonstruck (1987),Comedy,3.79,982
"American President, The (1995)",Comedy|Drama|Romance,3.79,1033
Aladdin (1992),Animation|Children's|Comedy|Musical,3.79,1351
Born American (1986),Action|Drama|Thriller,3.8,5
Grosse Fatigue (1994),Comedy,3.8,5
I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,3.8,5
Mediterraneo (1991),Comedy|War,3.8,91
"Mighty, The (1998)",Drama,3.8,134
"Taking of Pelham One Two Three, The (1974)",Action,3.8,276
Kramer Vs. Kramer (1979),Drama,3.8,452
Welcome to the Dollhouse (1995),Comedy|Drama,3.8,478
"Ice Storm, The (1997)",Drama,3.8,507
Chariots of Fire (1981),Drama,3.8,634
Donnie Brasco (1997),Crime|Drama,3.8,719
Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,3.8,864
Out of Sight (1998),Action|Crime|Romance,3.8,908
Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,3.8,945
Better Living Through Circuitry (1999),Documentary,3.81,16
"Sea Wolves, The (1980)",Action|War,3.81,16
"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,3.81,27
"Year My Voice Broke, The (1987)",Drama,3.81,27
Hana-bi (1997),Comedy|Crime|Drama,3.81,36
"Impostors, The (1998)",Comedy,3.81,74
Queen Margot (La Reine Margot) (1994),Drama|Romance,3.81,86
Hamlet (1948),Drama,3.81,113
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,3.81,117
Before Sunrise (1995),Drama|Romance,3.81,160
Blowup (1966),Drama|Mystery,3.81,246
Where Eagles Dare (1969),Action|Adventure|War,3.81,265
Klute (1971),Drama|Mystery,3.81,302
Smoke Signals (1998),Comedy|Drama,3.81,372
Fantasia 2000 (1999),Animation|Children's|Musical,3.81,453
"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,3.81,469
Shine (1996),Drama|Romance,3.81,548
Gods and Monsters (1998),Drama,3.81,578
Fried Green Tomatoes (1991),Drama,3.81,593
Excalibur (1981),Action|Drama|Fantasy|Romance,3.81,742
Dave (1993),Comedy|Romance,3.81,948
"Last of the Mohicans, The (1992)",Action|Romance|War,3.81,975
Three Kings (1999),Drama|War,3.81,1021
Grosse Pointe Blank (1997),Comedy|Crime,3.81,1136
Schizopolis (1996),Comedy,3.82,49
"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,3.82,55
Saboteur (1942),Thriller,3.82,89
Frances (1982),Drama,3.82,135
Looking for Richard (1996),Documentary|Drama,3.82,146
Thirty-Two Short Films About Glenn Gould (1993),Documentary,3.82,157
Hilary and Jackie (1998),Drama,3.82,160
Dancer in the Dark (2000),Drama|Musical,3.82,200
"Misérables, Les (1995)",Drama|Musical,3.82,224
Breaking the Waves (1996),Drama,3.82,267
Short Cuts (1993),Drama,3.82,301
Six Degrees of Separation (1993),Drama,3.82,315
All That Jazz (1979),Musical,3.82,317
Charlotte's Web (1973),Animation|Children's,3.82,497
Bound (1996),Crime|Drama|Romance|Thriller,3.82,572
"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,3.82,664
Rosemary's Baby (1968),Horror|Thriller,3.82,712
Heathers (1989),Comedy,3.82,803
Office Space (1999),Comedy|Romance,3.82,872
Dark City (1998),Film-Noir|Sci-Fi|Thriller,3.82,874
X-Men (2000),Action|Sci-Fi,3.82,1511
"Big Combo, The (1955)",Film-Noir,3.83,6
"Substance of Fire, The (1996)",Drama,3.83,6
Déjà Vu (1997),Drama|Romance,3.83,18
"Mirror, The (Zerkalo) (1975)",Drama,3.83,23
Cosi (1996),Comedy,3.83,36
Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,3.83,36
"Autumn Tale, An (Conte d'automne) (1998)",Romance,3.83,47
"White Balloon, The (Badkonake Sefid ) (1995)",Drama,3.83,52
Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,3.83,77
"Twelve Chairs, The (1970)",Comedy,3.83,84
"Suddenly, Last Summer (1959)",Drama,3.83,102
Picnic at Hanging Rock (1975),Drama|Mystery,3.83,167
My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,3.83,201
Dracula (1931),Horror,3.83,238
White Christmas (1954),Musical,3.83,271
Atlantic City (1980),Crime|Drama|Romance,3.83,304
Flirting With Disaster (1996),Comedy,3.83,318
Children of a Lesser God (1986),Drama,3.83,331
"Joy Luck Club, The (1993)",Drama,3.83,474
Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,3.83,548
"Natural, The (1984)",Drama,3.83,548
"Commitments, The (1991)",Comedy|Drama,3.83,558
Trading Places (1983),Comedy,3.83,839
Misery (1990),Horror,3.83,884
In the Line of Fire (1993),Action|Thriller,3.83,972
"Great Locomotive Chase, The (1956)",Adventure|War,3.84,19
Double Happiness (1994),Drama,3.84,31
Hear My Song (1991),Comedy,3.84,50
Ridicule (1996),Drama,3.84,58
"Man Who Knew Too Much, The (1934)",Thriller,3.84,128
Auntie Mame (1958),Comedy|Drama,3.84,274
Shadowlands (1993),Drama|Romance,3.84,286
"Paper Chase, The (1973)",Drama,3.84,289
Shane (1953),Drama|Western,3.84,305
Watership Down (1978),Animation|Children's|Drama|Fantasy,3.84,305
Ghost Dog: The Way of the Samurai (1999),Crime|Drama,3.84,314
Bananas (1971),Comedy|War,3.84,372
Vacation (1983),Comedy,3.84,549
What's Eating Gilbert Grape (1993),Drama,3.84,693
Stripes (1981),Comedy,3.84,740
Fast Times at Ridgemont High (1982),Comedy,3.84,886
Bull Durham (1988),Comedy,3.84,1095
Rushmore (1998),Comedy,3.84,1220
Stonewall (1995),Drama,3.85,20
"Filth and the Fury, The (2000)",Documentary,3.85,39
"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,3.85,48
Maurice (1987),Drama|Romance,3.85,101
Stranger Than Paradise (1984),Comedy,3.85,124
To Be or Not to Be (1942),Comedy|Drama|War,3.85,161
"Last Detail, The (1973)",Comedy|Drama,3.85,172
"Fast, Cheap & Out of Control (1997)",Documentary,3.85,189
"Secret of Roan Inish, The (1994)",Drama,3.85,300
Of Mice and Men (1992),Drama,3.85,328
"American in Paris, An (1951)",Musical|Romance,3.85,343
"Secret of NIMH, The (1982)",Animation|Children's,3.85,369
"Hurricane, The (1999)",Drama,3.85,509
Go (1999),Crime,3.85,723
Highlander (1986),Action|Adventure,3.85,741
Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,3.85,763
Caddyshack (1980),Comedy,3.85,967
"Bug's Life, A (1998)",Animation|Children's|Comedy,3.85,1703
Dadetown (1995),Documentary,3.86,7
Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,3.86,7
Ladybird Ladybird (1994),Drama,3.86,28
Live Flesh (1997),Drama,3.86,29
Bhaji on the Beach (1993),Comedy|Drama,3.86,35
Our Town (1940),Drama,3.86,49
Shower (Xizhao) (1999),Comedy,3.86,63
Butterfly (La Lengua de las Mariposas) (2000),Drama|War,3.86,69
Peeping Tom (1960),Drama|Horror|Thriller,3.86,85
Vanya on 42nd Street (1994),Drama,3.86,114
Twelfth Night (1996),Comedy|Drama|Romance,3.86,152
Tom Jones (1963),Comedy,3.86,198
Birdy (1984),Drama|War,3.86,223
Trekkies (1997),Documentary,3.86,224
Once Upon a Time in America (1984),Crime|Drama|Thriller,3.86,241
Red Rock West (1992),Thriller,3.86,258
"Color Purple, The (1985)",Drama,3.86,450
"War of the Worlds, The (1953)",Action|Sci-Fi|War,3.86,565
Dead Again (1991),Mystery|Romance|Thriller,3.86,583
"Muppet Movie, The (1979)",Children's|Comedy,3.86,744
Midnight Run (1988),Action|Adventure|Comedy|Crime,3.86,765
"Truman Show, The (1998)",Drama,3.86,1005
"Lion King, The (1994)",Animation|Children's|Musical,3.86,1121
Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,3.86,1313
Erin Brockovich (2000),Drama,3.86,1315
Big (1988),Comedy|Fantasy,3.86,1491
"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,3.87,23
"Long Goodbye, The (1973)",Crime,3.87,82
Chungking Express (1994),Drama|Mystery|Romance,3.87,115
"Little Princess, A (1995)",Children's|Drama,3.87,172
Lolita (1962),Drama,3.87,201
Bottle Rocket (1996),Comedy,3.87,253
No Way Out (1987),Thriller,3.87,355
"Verdict, The (1982)",Drama,3.87,379
Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,3.87,477
Tombstone (1993),Western,3.87,553
Dr. No (1962),Action,3.87,646
"Big Chill, The (1983)",Comedy|Drama,3.87,838
"Full Monty, The (1997)",Comedy,3.87,1199
"Specials, The (2000)",Comedy,3.88,8
"Promise, The (La Promesse) (1996)",Drama,3.88,24
Three Seasons (1999),Drama,3.88,41
Insomnia (1997),Thriller,3.88,49
"Eyes of Tammy Faye, The (2000)",Documentary,3.88,82
Mrs. Miniver (1942),Drama|War,3.88,82
Antonia's Line (Antonia) (1995),Drama,3.88,89
Fanny and Alexander (1982),Drama,3.88,128
"Night to Remember, A (1958)",Action|Drama,3.88,144
Mansfield Park (1999),Drama,3.88,145
Mystery Train (1989),Comedy|Crime|Drama,3.88,188
"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,3.88,265
Holiday Inn (1942),Comedy|Musical,3.88,275
High Plains Drifter (1972),Western,3.88,317
Cyrano de Bergerac (1990),Action|Drama|Romance,3.88,363
Emma (1996),Comedy|Drama|Romance,3.88,501
Glengarry Glen Ross (1992),Drama,3.88,571
Driving Miss Daisy (1989),Drama,3.88,652
Waking Ned Devine (1998),Comedy,3.88,703
"Birds, The (1963)",Horror,3.88,733
Do the Right Thing (1989),Comedy|Drama,3.88,781
Heat (1995),Action|Crime|Thriller,3.88,940
Chicken Run (2000),Animation|Children's|Comedy,3.88,1329
Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,3.88,1448
"Breakfast Club, The (1985)",Comedy|Drama,3.88,1539
"Bewegte Mann, Der (1994)",Comedy,3.89,9
Baraka (1992),Documentary,3.89,45
Wings (1927),Drama|Romance|War,3.89,45
"Castle, The (1997)",Comedy,3.89,46
If.... (1968),Drama,3.89,54
Gentleman's Agreement (1947),Drama,3.89,91
Dead Man (1995),Western,3.89,153
Shallow Grave (1994),Thriller,3.89,273
My Favorite Year (1982),Comedy,3.89,302
Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,3.89,353
"Hard Day's Night, A (1964)",Comedy|Musical,3.89,518
Philadelphia (1993),Drama,3.89,561
From Russia with Love (1963),Action,3.89,771
Mary Poppins (1964),Children's|Comedy|Musical,3.89,1011
Beauty and the Beast (1991),Animation|Children's|Musical,3.89,1060
Magnolia (1999),Drama,3.89,1113
Lethal Weapon (1987),Action|Comedy|Crime|Drama,3.89,1627
Babe (1995),Children's|Comedy|Drama,3.89,1751
"Last September, The (1999)",Drama,3.9,10
Some Mother's Son (1996),Drama,3.9,20
Two Family House (2000),Drama,3.9,40
"Thing From Another World, The (1951)",Sci-Fi,3.9,135
Rope (1948),Thriller,3.9,191
"Mission, The (1986)",Drama,3.9,229
In the Name of the Father (1993),Drama,3.9,312
Happiness (1998),Comedy,3.9,320
"Name of the Rose, The (1986)",Mystery,3.9,324
Year of Living Dangerously (1982),Drama|Romance,3.9,391
Cabaret (1972),Musical|War,3.9,443
Malcolm X (1992),Drama,3.9,475
Primal Fear (1996),Drama|Thriller,3.9,485
"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,3.9,625
Fantasia (1940),Animation|Children's|Musical,3.9,943
There's Something About Mary (1998),Comedy,3.9,1371
Arguing the World (1996),Documentary,3.91,11
"Hanging Garden, The (1997)",Drama,3.91,22
Pushing Hands (1992),Comedy,3.91,23
Only Angels Have Wings (1939),Drama,3.91,33
My Best Fiend (Mein liebster Feind) (1999),Documentary,3.91,35
Meet John Doe (1941),Drama,3.91,82
"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,3.91,91
"Ruling Class, The (1972)",Comedy,3.91,96
"Lost Weekend, The (1945)",Drama,3.91,122
Drunken Master (Zui quan) (1979),Action|Comedy,3.91,133
"Winslow Boy, The (1998)",Drama,3.91,146
Spellbound (1945),Mystery|Romance|Thriller,3.91,206
Bride of Frankenstein (1935),Horror,3.91,216
Tender Mercies (1983),Drama,3.91,264
Kelly's Heroes (1970),Action|Comedy|War,3.91,375
Invasion of the Body Snatchers (1956),Horror|Sci-Fi,3.91,628
Breakfast at Tiffany's (1961),Drama|Romance,3.91,676
Field of Dreams (1989),Drama,3.91,768
"Game, The (1997)",Mystery|Thriller,3.91,882
Ghostbusters (1984),Comedy|Horror,3.91,2181
In the Bleak Midwinter (1995),Comedy,3.92,13
Room at the Top (1959),Drama,3.92,25
"Gay Divorcee, The (1934)",Comedy|Musical|Romance,3.92,105
Once Were Warriors (1994),Crime|Drama,3.92,168
Living in Oblivion (1995),Comedy,3.92,205
For a Few Dollars More (1965),Western,3.92,325
Nashville (1975),Drama|Musical,3.92,325
Guess Who's Coming to Dinner (1967),Comedy|Drama,3.92,350
Romeo and Juliet (1968),Drama|Romance,3.92,356
Cape Fear (1962),Film-Noir|Thriller,3.92,361
Rebel Without a Cause (1955),Drama,3.92,402
Drugstore Cowboy (1989),Crime|Drama,3.92,416
Remember the Titans (2000),Drama,3.92,437
"Remains of the Day, The (1993)",Drama,3.92,450
Better Off Dead... (1985),Comedy,3.92,472
Hoosiers (1986),Drama,3.92,590
Diner (1982),Comedy|Drama,3.92,839
Dances with Wolves (1990),Adventure|Drama|Western,3.92,1451
On the Ropes (1999),Documentary,3.93,14
Clean Slate (Coup de Torchon) (1981),Crime,3.93,15
Kaspar Hauser (1993),Drama,3.93,28
"Cry, the Beloved Country (1995)",Drama,3.93,30
Perfect Blue (1997),Animation|Mystery,3.93,41
"Murder, My Sweet (1944)",Film-Noir|Thriller,3.93,110
