title,genres,rating,rating counts
Wayne's World 2 (1993),Comedy,2.88,433
Falling in Love Again (1980),Comedy,2.89,9
Bride of Re-Animator (1990),Comedy,2.89,65
Dear God (1996),Comedy,2.89,94
Speechless (1994),Comedy,2.89,140
House (1986),Comedy,2.89,166
Paulie (1998),Comedy,2.89,168
Aladdin and the King of Thieves (1996),Comedy,2.89,209
"Mighty Ducks, The (1992)",Comedy,2.89,361
"Money Pit, The (1986)",Comedy,2.89,418
Nina Takes a Lover (1994),Comedy,2.9,21
Celebrity (1998),Comedy,2.9,96
"Cat from Outer Space, The (1978)",Comedy,2.9,198
Naked Gun 33 1/3: The Final Insult (1994),Comedy,2.9,412
"Golden Child, The (1986)",Comedy,2.9,459
Mars Attacks! (1996),Comedy,2.9,1074
Crazy in Alabama (1999),Comedy,2.91,45
Houseguest (1994),Comedy,2.91,138
"'burbs, The (1989)",Comedy,2.91,303
Young Guns II (1990),Comedy,2.91,369
Bicentennial Man (1999),Comedy,2.91,383
"Brady Bunch Movie, The (1995)",Comedy,2.91,418
Addams Family Values (1993),Comedy,2.91,463
Six Days Seven Nights (1998),Comedy,2.91,471
Ghostbusters II (1989),Comedy,2.91,565
Naked in New York (1994),Comedy,2.92,13
"Day of the Beast, The (El Día de la bestia) (1995)",Comedy,2.92,25
Pajama Party (1964),Comedy,2.92,26
"Barefoot Executive, The (1971)",Comedy,2.92,40
Bustin' Loose (1981),Comedy,2.92,49
Shakes the Clown (1991),Comedy,2.92,97
European Vacation (1985),Comedy,2.92,385
I'll Be Home For Christmas (1998),Comedy,2.93,27
Little Big League (1994),Comedy,2.93,100
Gung Ho (1986),Comedy,2.93,244
Robin Hood: Men in Tights (1993),Comedy,2.93,374
"Waterboy, The (1998)",Comedy,2.93,420
Doctor Dolittle (1998),Comedy,2.93,527
"Honey, I Shrunk the Kids (1989)",Comedy,2.93,1045
No Small Affair (1984),Comedy,2.94,17
For Richer or Poorer (1997),Comedy,2.94,62
My Chauffeur (1986),Comedy,2.94,66
Black Sheep (1996),Comedy,2.94,192
Heartburn (1986),Comedy,2.95,74
"Computer Wore Tennis Shoes, The (1970)",Comedy,2.95,128
Funny Farm (1988),Comedy,2.95,240
"First Wives Club, The (1996)",Comedy,2.95,295
Desperately Seeking Susan (1985),Comedy,2.95,840
"Goodbye, Lover (1999)",Comedy,2.96,25
"Theory of Flight, The (1998)",Comedy,2.96,27
Two Girls and a Guy (1997),Comedy,2.96,101
Life (1999),Comedy,2.96,102
"Muse, The (1999)",Comedy,2.96,157
Outrageous Fortune (1987),Comedy,2.96,185
"Shaggy D.A., The (1976)",Comedy,2.97,113
Fletch Lives (1989),Comedy,2.97,238
Forget Paris (1995),Comedy,2.97,257
Breakfast of Champions (1999),Comedy,2.98,54
Tough Guys (1986),Comedy,2.98,93
"Apple Dumpling Gang, The (1975)",Comedy,2.98,232
She's the One (1996),Comedy,2.98,233
Airplane II: The Sequel (1982),Comedy,2.98,558
Batman Returns (1992),Comedy,2.98,1031
BASEketball (1998),Comedy,2.99,183
Hope Floats (1998),Comedy,2.99,387
Chain of Fools (2000),Comedy,3.0,1
Death in Brunswick (1991),Comedy,3.0,1
Fausto (1993),Comedy,3.0,1
Foolish (1999),Comedy,3.0,1
Open Season (1996),Comedy,3.0,1
Slappy and the Stinkers (1998),Comedy,3.0,1
Soft Toilet Seats (1999),Comedy,3.0,1
Tainted (1998),Comedy,3.0,1
Telling You (1998),Comedy,3.0,1
"Match, The (1999)",Comedy,3.0,2
Metisse (Café au Lait) (1993),Comedy,3.0,2
Yankee Zulu (1994),Comedy,3.0,2
Getting Away With Murder (1996),Comedy,3.0,3
Babyfever (1994),Comedy,3.0,4
Held Up (2000),Comedy,3.0,4
"Red Dwarf, The (Le Nain rouge) (1998)",Comedy,3.0,4
Montana (1998),Comedy,3.0,5
"Paris, France (1993)",Comedy,3.0,5
Faithful (1996),Comedy,3.0,8
No Looking Back (1998),Comedy,3.0,12
"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy,3.0,14
Head Above Water (1996),Comedy,3.0,17
"Couch in New York, A (1996)",Comedy,3.0,24
"Associate, The (1996)",Comedy,3.0,50
"Myth of Fingerprints, The (1997)",Comedy,3.0,50
"Bye Bye, Love (1995)",Comedy,3.0,58
Where the Buffalo Roam (1980),Comedy,3.0,71
April Fool's Day (1986),Comedy,3.0,116
Police Academy (1984),Comedy,3.0,413
"Me, Myself and Irene (2000)",Comedy,3.0,560
"Nutty Professor, The (1996)",Comedy,3.0,948
Arachnophobia (1990),Comedy,3.0,1367
Dirty Work (1998),Comedy,3.01,135
Father of the Bride Part II (1995),Comedy,3.01,296
Scary Movie (2000),Comedy,3.01,613
Mystery Men (1999),Comedy,3.01,853
Love's Labour's Lost (2000),Comedy,3.02,45
Kissing a Fool (1998),Comedy,3.02,48
"MatchMaker, The (1997)",Comedy,3.02,109
"Distinguished Gentleman, The (1992)",Comedy,3.02,130
Threesome (1994),Comedy,3.02,178
Hero (1992),Comedy,3.02,186
Grumpier Old Men (1995),Comedy,3.02,478
Pushing Tin (1999),Comedy,3.02,533
That Old Feeling (1997),Comedy,3.03,34
"$1,000,000 Duck (1971)",Comedy,3.03,37
Detroit Rock City (1999),Comedy,3.03,246
Committed (2000),Comedy,3.04,26
All the Vermeers in New York (1990),Comedy,3.04,27
Mouse Hunt (1997),Comedy,3.04,231
Empire Records (1995),Comedy,3.04,271
Beavis and Butt-head Do America (1996),Comedy,3.04,475
Sugar Town (1999),Comedy,3.05,20
Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy,3.05,74
Bamboozled (2000),Comedy,3.05,96
Max Dugan Returns (1983),Comedy,3.05,96
"Borrowers, The (1997)",Comedy,3.05,177
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,3.05,203
101 Dalmatians (1996),Comedy,3.05,364
Serial Mom (1994),Comedy,3.05,389
Michael (1996),Comedy,3.05,392
She's All That (1999),Comedy,3.05,410
Romy and Michele's High School Reunion (1997),Comedy,3.05,755
Varsity Blues (1999),Comedy,3.06,266
Saludos Amigos (1943),Comedy,3.07,15
If Lucy Fell (1996),Comedy,3.07,68
Nothing in Common (1986),Comedy,3.07,110
28 Days (2000),Comedy,3.07,505
"Real Blonde, The (1997)",Comedy,3.08,24
Illuminata (1998),Comedy,3.08,25
Sirens (1994),Comedy,3.08,207
George of the Jungle (1997),Comedy,3.08,289
Peter's Friends (1992),Comedy,3.09,118
"Mirror Has Two Faces, The (1996)",Comedy,3.09,188
"Big Hit, The (1998)",Comedy,3.09,189
Married to the Mob (1988),Comedy,3.09,365
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,3.09,431
Buffy the Vampire Slayer (1992),Comedy,3.09,512
About Adam (2000),Comedy,3.1,20
Last Summer in the Hamptons (1995),Comedy,3.1,21
"Perez Family, The (1995)",Comedy,3.1,42
Harriet the Spy (1996),Comedy,3.1,121
Mrs. Winterbourne (1996),Comedy,3.1,121
Addicted to Love (1997),Comedy,3.1,240
"Replacements, The (2000)",Comedy,3.1,241
Cousin Bette (1998),Comedy,3.11,47
Blackbeard's Ghost (1968),Comedy,3.11,57
Twin Dragons (Shuang long hui) (1992),Comedy,3.11,66
Fools Rush In (1997),Comedy,3.11,266
Love & Sex (2000),Comedy,3.12,26
Radioland Murders (1994),Comedy,3.12,67
Three Amigos! (1986),Comedy,3.12,569
Runaway Bride (1999),Comedy,3.12,650
Sesame Street Presents Follow That Bird (1985),Comedy,3.13,87
Crooklyn (1994),Comedy,3.13,119
Orgazmo (1997),Comedy,3.13,119
Boys on the Side (1995),Comedy,3.13,195
Drop Dead Gorgeous (1999),Comedy,3.13,383
Home Alone (1990),Comedy,3.13,675
Roommates (1995),Comedy,3.14,35
Son of Flubber (1963),Comedy,3.14,76
Easy Money (1983),Comedy,3.14,138
Bachelor Party (1984),Comedy,3.14,360
Patch Adams (1998),Comedy,3.14,474
Lethal Weapon 4 (1998),Comedy,3.14,669
Big Daddy (1999),Comedy,3.14,791
Something for Everyone (1970),Comedy,3.15,13
"Nutty Professor, The (1963)",Comedy,3.15,222
"Man Who Knew Too Little, The (1997)",Comedy,3.15,252
Muppet Treasure Island (1996),Comedy,3.15,256
Back to School (1986),Comedy,3.15,354
For Love of the Game (1999),Comedy,3.15,354
Reality Bites (1994),Comedy,3.15,428
Stuart Little (1999),Comedy,3.15,520
Ace Ventura: Pet Detective (1994),Comedy,3.15,766
"Month by the Lake, A (1995)",Comedy,3.16,32
Cecil B. Demented (2000),Comedy,3.16,69
SubUrbia (1997),Comedy,3.16,82
About Last Night... (1986),Comedy,3.16,326
"Jewel of the Nile, The (1985)",Comedy,3.16,673
From Dusk Till Dawn (1996),Comedy,3.16,914
Sunset Strip (2000),Comedy,3.17,6
It Came from Hollywood (1982),Comedy,3.17,46
Madeline (1998),Comedy,3.17,116
"Gods Must Be Crazy II, The (1989)",Comedy,3.17,128
Never Been Kissed (1999),Comedy,3.17,624
Sister Act (1992),Comedy,3.17,666
"Addams Family, The (1991)",Comedy,3.17,714
"Reluctant Debutante, The (1958)",Comedy,3.18,11
I'm Not Rappaport (1996),Comedy,3.18,40
"Raven, The (1963)",Comedy,3.18,82
Freaky Friday (1977),Comedy,3.18,180
"Paper, The (1994)",Comedy,3.18,212
Muppets From Space (1999),Comedy,3.18,232
Billy Madison (1995),Comedy,3.18,355
"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy,3.19,16
Me Myself I (2000),Comedy,3.19,192
"Object of My Affection, The (1998)",Comedy,3.19,211
My Blue Heaven (1990),Comedy,3.19,239
Private Benjamin (1980),Comedy,3.19,407
"Santa Clause, The (1994)",Comedy,3.19,641
Dumb & Dumber (1994),Comedy,3.19,660
White Men Can't Jump (1992),Comedy,3.19,667
Live Nude Girls (1995),Comedy,3.2,54
My Fellow Americans (1996),Comedy,3.2,121
Half Baked (1998),Comedy,3.2,198
"Flamingo Kid, The (1984)",Comedy,3.2,294
EDtv (1999),Comedy,3.2,302
I Like It Like That (1994),Comedy,3.21,19
Love Serenade (1996),Comedy,3.21,28
"Slingshot, The (Kådisbellan ) (1993)",Comedy,3.22,23
Mr. Jealousy (1997),Comedy,3.22,32
What Happened Was... (1994),Comedy,3.22,37
For Love or Money (1993),Comedy,3.22,67
Family Plot (1976),Comedy,3.22,83
"Shaggy Dog, The (1959)",Comedy,3.22,156
Living Out Loud (1998),Comedy,3.22,179
Honeymoon in Vegas (1992),Comedy,3.22,542
Tin Cup (1996),Comedy,3.22,615
American Psycho (2000),Comedy,3.22,630
Stiff Upper Lips (1998),Comedy,3.23,13
"Original Kings of Comedy, The (2000)",Comedy,3.23,147
"Man with Two Brains, The (1983)",Comedy,3.23,312
Soapdish (1991),Comedy,3.23,365
How I Won the War (1967),Comedy,3.24,37
Party Girl (1995),Comedy,3.24,105
Pink Flamingos (1972),Comedy,3.24,158
"Kid, The (2000)",Comedy,3.24,165
Shampoo (1975),Comedy,3.24,273
Can't Hardly Wait (1998),Comedy,3.24,306
Cool Runnings (1993),Comedy,3.24,392
"Three Musketeers, The (1993)",Comedy,3.24,529
Back to the Future Part III (1990),Comedy,3.24,1148
"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,3.25,4
Wedding Bell Blues (1996),Comedy,3.25,4
Train of Life (Train De Vie) (1998),Comedy,3.25,8
And the Ship Sails On (E la nave va) (1984),Comedy,3.25,20
That Darn Cat! (1965),Comedy,3.25,123
But I'm a Cheerleader (1999),Comedy,3.25,184
Clue (1985),Comedy,3.25,443
Midnight in the Garden of Good and Evil (1997),Comedy,3.25,628
Lethal Weapon 3 (1992),Comedy,3.25,802
"Hollywood Knights, The (1980)",Comedy,3.26,92
Blue Streak (1999),Comedy,3.26,128
Dead Men Don't Wear Plaid (1982),Comedy,3.26,367
Bowfinger (1999),Comedy,3.26,935
"Big Tease, The (1999)",Comedy,3.27,33
"Glass Bottom Boat, The (1966)",Comedy,3.27,49
Mr. Nice Guy (1997),Comedy,3.27,172
Bring It On (2000),Comedy,3.27,234
"Love Bug, The (1969)",Comedy,3.27,242
Where the Heart Is (2000),Comedy,3.27,277
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy,3.27,350
I.Q. (1994),Comedy,3.27,367
Road Trip (2000),Comedy,3.27,419
Gremlins (1984),Comedy,3.27,776
Chuck & Buck (2000),Comedy,3.28,121
Stardust Memories (1980),Comedy,3.28,121
With Honors (1994),Comedy,3.28,228
In & Out (1997),Comedy,3.28,428
Hercules (1997),Comedy,3.28,469
Peggy Sue Got Married (1986),Comedy,3.28,506
Adventures in Babysitting (1987),Comedy,3.28,541
Spaceballs (1987),Comedy,3.28,899
"Mask, The (1994)",Comedy,3.28,1179
"Mating Habits of the Earthbound Human, The (1998)",Comedy,3.29,17
Metroland (1997),Comedy,3.29,28
Outside Providence (1999),Comedy,3.29,163
Fierce Creatures (1997),Comedy,3.29,168
Babe: Pig in the City (1998),Comedy,3.29,523
"Rocky Horror Picture Show, The (1975)",Comedy,3.29,1233
French Kiss (1995),Comedy,3.3,326
Pie in the Sky (1995),Comedy,3.31,13
"Slums of Beverly Hills, The (1998)",Comedy,3.31,267
Meatballs (1979),Comedy,3.31,315
"Little Shop of Horrors, The (1960)",Comedy,3.31,356
Safe Men (1998),Comedy,3.32,25
Agnes Browne (1999),Comedy,3.32,34
Where the Money Is (2000),Comedy,3.32,34
"Happiest Millionaire, The (1967)",Comedy,3.32,37
Angus (1995),Comedy,3.32,145
"Farmer's Wife, The (1928)",Comedy,3.33,3
"Gay Deceivers, The (1969)",Comedy,3.33,3
Junk Mail (1997),Comedy,3.33,3
Hav Plenty (1997),Comedy,3.33,6
Still Crazy (1998),Comedy,3.33,30
"Kiss Me, Guido (1997)",Comedy,3.33,55
"Van, The (1996)",Comedy,3.33,63
One Crazy Summer (1986),Comedy,3.33,161
Tin Men (1987),Comedy,3.33,295
Little Shop of Horrors (1986),Comedy,3.33,936
Beautiful People (1999),Comedy,3.34,53
Only You (1994),Comedy,3.34,158
"Other Sister, The (1999)",Comedy,3.34,163
"Corrina, Corrina (1994)",Comedy,3.34,257
Back to the Future Part II (1989),Comedy,3.34,1158
"Idiots, The (Idioterne) (1998)",Comedy,3.35,37
Pal Joey (1957),Comedy,3.35,72
Fear and Loathing in Las Vegas (1998),Comedy,3.35,298
"Frighteners, The (1996)",Comedy,3.35,338
"Midsummer Night's Dream, A (1999)",Comedy,3.35,415
Dick (1999),Comedy,3.35,430
Hairspray (1988),Comedy,3.35,445
Braindead (1992),Comedy,3.36,70
Cemetery Man (Dellamorte Dellamore) (1994),Comedy,3.36,101
Blast from the Past (1999),Comedy,3.36,360
Still Breathing (1997),Comedy,3.37,27
Homegrown (1998),Comedy,3.37,104
North Dallas Forty (1979),Comedy,3.37,167
"Big Kahuna, The (2000)",Comedy,3.37,304
Small Time Crooks (2000),Comedy,3.37,369
Pretty in Pink (1986),Comedy,3.37,693
Guantanamera (1994),Comedy,3.38,8
Lady of Burlesque (1943),Comedy,3.38,13
Bedrooms & Hallways (1998),Comedy,3.38,21
Grace of My Heart (1996),Comedy,3.38,69
Running Scared (1986),Comedy,3.38,259
"Whole Nine Yards, The (2000)",Comedy,3.38,602
So I Married an Axe Murderer (1993),Comedy,3.38,682
You've Got Mail (1998),Comedy,3.38,838
Steamboat Willie (1940),Comedy,3.39,197
Don Juan DeMarco (1995),Comedy,3.39,386
"Brothers McMullen, The (1995)",Comedy,3.39,433
"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Comedy,3.39,611
Analyze This (1999),Comedy,3.39,616
Austin Powers: The Spy Who Shagged Me (1999),Comedy,3.39,1434
Battling Butler (1926),Comedy,3.4,10
Fever Pitch (1997),Comedy,3.4,10
Twice Upon a Yesterday (1998),Comedy,3.4,10
Reckless (1995),Comedy,3.4,15
"Perils of Pauline, The (1947)",Comedy,3.4,25
Bossa Nova (1999),Comedy,3.4,35
Pollyanna (1960),Comedy,3.4,136
Clockwatchers (1997),Comedy,3.4,164
She's Gotta Have It (1986),Comedy,3.4,210
What About Bob? (1991),Comedy,3.4,817
Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,3.41,17
Beat the Devil (1954),Comedy,3.41,37
Funny Bones (1995),Comedy,3.41,39
Bad Taste (1987),Comedy,3.41,54
Sabrina (1995),Comedy,3.41,458
Working Girl (1988),Comedy,3.41,514
Big Trouble in Little China (1986),Comedy,3.41,584
Mr. Mom (1983),Comedy,3.41,628
Pee-wee's Big Adventure (1985),Comedy,3.41,861
"King in New York, A (1957)",Comedy,3.42,12
Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,3.42,24
Kids in the Hall: Brain Candy (1996),Comedy,3.42,264
Deconstructing Harry (1997),Comedy,3.42,284
Weird Science (1985),Comedy,3.42,510
To Die For (1995),Comedy,3.42,544
Young Guns (1988),Comedy,3.42,562
10 Things I Hate About You (1999),Comedy,3.42,700
Grumpy Old Men (1993),Comedy,3.42,809
Mrs. Doubtfire (1993),Comedy,3.42,838
Love and Death on Long Island (1997),Comedy,3.43,151
Fright Night (1985),Comedy,3.43,306
"American Tail, An (1986)",Comedy,3.43,404
Arthur (1981),Comedy,3.43,534
"Truth About Cats & Dogs, The (1996)",Comedy,3.43,679
My Best Friend's Wedding (1997),Comedy,3.43,820
Crocodile Dundee (1986),Comedy,3.43,912
Splash (1984),Comedy,3.43,1163
"Three Ages, The (1923)",Comedy,3.44,9
Abbott and Costello Meet Frankenstein (1948),Comedy,3.44,206
Brighton Beach Memoirs (1986),Comedy,3.44,225
"Mystery, Alaska (1999)",Comedy,3.44,287
Benny & Joon (1993),Comedy,3.44,481
Bulworth (1998),Comedy,3.44,664
French Twist (Gazon maudit) (1995),Comedy,3.45,60
Spanking the Monkey (1994),Comedy,3.45,175
"Absent Minded Professor, The (1961)",Comedy,3.45,380
Operation Condor 2 (Longxiong hudi) (1990),Comedy,3.46,72
Crimes of the Heart (1986),Comedy,3.46,79
Operation Condor (Feiying gaiwak) (1990),Comedy,3.46,164
Ruthless People (1986),Comedy,3.46,475
Love & Human Remains (1993),Comedy,3.47,19
"House of Yes, The (1997)",Comedy,3.47,194
Night Shift (1982),Comedy,3.47,294
Faust (1994),Comedy,3.48,31
"Visitors, The (Les Visiteurs) (1993)",Comedy,3.48,33
Wide Awake (1998),Comedy,3.48,44
Up in Smoke (1978),Comedy,3.48,212
Matilda (1996),Comedy,3.48,218
"Kentucky Fried Movie, The (1977)",Comedy,3.48,305
Singles (1992),Comedy,3.48,429
Scrooged (1988),Comedy,3.48,516
That Thing You Do! (1996),Comedy,3.48,528
Kingpin (1996),Comedy,3.48,765
"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy,3.49,85
Henry Fool (1997),Comedy,3.49,113
"Happy, Texas (1999)",Comedy,3.49,185
Barcelona (1994),Comedy,3.49,208
Private Parts (1997),Comedy,3.49,499
Man on the Moon (1999),Comedy,3.49,874
Wag the Dog (1997),Comedy,3.49,907
"Wedding Singer, The (1998)",Comedy,3.49,909
Broadway Damage (1997),Comedy,3.5,2
"Cabinet of Dr. Ramirez, The (1991)",Comedy,3.5,2
I'll Never Forget What's 'is Name (1967),Comedy,3.5,2
Six Ways to Sunday (1997),Comedy,3.5,2
Slaves to the Underground (1997),Comedy,3.5,2
Celestial Clockwork (1994),Comedy,3.5,10
Rich and Strange (1932),Comedy,3.5,12
"Muppets Take Manhattan, The (1984)",Comedy,3.5,341
Tommy Boy (1995),Comedy,3.5,410
Nurse Betty (2000),Comedy,3.5,559
Liar Liar (1997),Comedy,3.5,666
While You Were Sleeping (1995),Comedy,3.5,673
Ghost (1990),Comedy,3.5,1124
Mifune (Mifunes sidste sang) (1999),Comedy,3.51,45
Better Than Chocolate (1999),Comedy,3.51,68
"Dancer, Texas Pop. 81 (1998)",Comedy,3.51,72
Buffalo 66 (1998),Comedy,3.51,354
"Adventures of Sebastian Cole, The (1998)",Comedy,3.52,33
Mr. & Mrs. Smith (1941),Comedy,3.52,33
"Pajama Game, The (1957)",Comedy,3.52,67
Pecker (1998),Comedy,3.52,316
Maverick (1994),Comedy,3.52,802
Careful (1992),Comedy,3.53,15
"Great Race, The (1965)",Comedy,3.53,164
"Ref, The (1994)",Comedy,3.53,346
Happy Gilmore (1996),Comedy,3.53,682
God Said 'Ha!' (1998),Comedy,3.54,52
Candleshoe (1977),Comedy,3.54,54
Faster Pussycat! Kill! Kill! (1965),Comedy,3.54,59
Brassed Off (1996),Comedy,3.54,238
Cocoon (1985),Comedy,3.54,1006
Heart and Souls (1993),Comedy,3.55,219
Murphy's Romance (1985),Comedy,3.55,269
Mumford (1999),Comedy,3.55,277
Mallrats (1995),Comedy,3.55,451
"Birdcage, The (1996)",Comedy,3.55,682
Lethal Weapon 2 (1989),Comedy,3.55,1011
"Very Thought of You, The (1998)",Comedy,3.56,18
Blue in the Face (1995),Comedy,3.56,66
Everyone Says I Love You (1996),Comedy,3.56,274
Everything You Always Wanted to Know About Sex (1972),Comedy,3.56,285
Edge of Seventeen (1998),Comedy,3.57,35
Jeffrey (1995),Comedy,3.57,93
Beetlejuice (1988),Comedy,3.57,1495
Nobody Loves Me (Keiner liebt mich) (1994),Comedy,3.58,12
"Wife, The (1995)",Comedy,3.58,12
A Chef in Love (1996),Comedy,3.58,24
March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,3.58,81
Grease (1978),Comedy,3.58,817
"Crimson Pirate, The (1952)",Comedy,3.59,73
Tea with Mussolini (1999),Comedy,3.59,122
Barefoot in the Park (1967),Comedy,3.59,193
History of the World: Part I (1981),Comedy,3.59,371
Christmas Vacation (1989),Comedy,3.59,515
Prizzi's Honor (1985),Comedy,3.59,545
Fletch (1985),Comedy,3.59,599
"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,3.6,10
Denise Calls Up (1995),Comedy,3.6,20
Monsieur Verdoux (1947),Comedy,3.6,40
Free Enterprise (1998),Comedy,3.6,43
Mother (1996),Comedy,3.6,168
Around the World in 80 Days (1956),Comedy,3.6,269
"Purple Rose of Cairo, The (1985)",Comedy,3.6,479
Wayne's World (1992),Comedy,3.6,1120
Withnail and I (1987),Comedy,3.61,72
Unstrung Heroes (1995),Comedy,3.61,85
Mona Lisa (1986),Comedy,3.61,167
Terms of Endearment (1983),Comedy,3.61,530
"Family Thing, A (1996)",Comedy,3.62,77
"Boondock Saints, The (1999)",Comedy,3.62,92
SLC Punk! (1998),Comedy,3.62,139
Heaven Can Wait (1978),Comedy,3.62,345
Victor/Victoria (1982),Comedy,3.62,434
Get Shorty (1995),Comedy,3.62,1356
Clueless (1995),Comedy,3.62,1362
Daddy Long Legs (1919),Comedy,3.63,38
"Band Wagon, The (1953)",Comedy,3.63,71
Kicking and Screaming (1995),Comedy,3.63,93
Anchors Aweigh (1945),Comedy,3.63,103
"Virgin Suicides, The (1999)",Comedy,3.63,328
"Hudsucker Proxy, The (1994)",Comedy,3.63,599
"Fisher King, The (1991)",Comedy,3.63,945
True Lies (1994),Comedy,3.63,1400
Funny Face (1957),Comedy,3.64,174
My Dog Skip (1999),Comedy,3.64,300
Mighty Aphrodite (1995),Comedy,3.64,431
Risky Business (1983),Comedy,3.64,852
Meet the Parents (2000),Comedy,3.64,862
Pretty Woman (1990),Comedy,3.64,1046
Children of the Revolution (1996),Comedy,3.65,52
Metropolitan (1990),Comedy,3.65,198
Fear of a Black Hat (1993),Comedy,3.66,71
Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy,3.66,154
East is East (1999),Comedy,3.66,176
Father of the Bride (1950),Comedy,3.66,304
Friday (1995),Comedy,3.66,319
Notting Hill (1999),Comedy,3.66,780
Just the Ticket (1999),Comedy,3.67,3
Santitos (1997),Comedy,3.67,3
"Dog's Life, A (1920)",Comedy,3.67,24
"Cup, The (Phörpa) (1999)",Comedy,3.67,57
Fandango (1985),Comedy,3.67,66
Billy's Hollywood Screen Kiss (1997),Comedy,3.67,76
Cat Ballou (1965),Comedy,3.67,280
Dear Diary (Caro Diario) (1994),Comedy,3.68,28
Defending Your Life (1991),Comedy,3.68,446
Mystery Science Theater 3000: The Movie (1996),Comedy,3.68,456
Muriel's Wedding (1994),Comedy,3.68,518
"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,3.68,692
Repo Man (1984),Comedy,3.68,751
"League of Their Own, A (1992)",Comedy,3.68,1099
"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,3.69,81
"Next Stop, Wonderland (1998)",Comedy,3.69,196
Little Voice (1998),Comedy,3.69,330
"Opposite of Sex, The (1998)",Comedy,3.69,608
Dazed and Confused (1993),Comedy,3.69,643
